Notes,County,County Code,ICD Chapter,ICD Chapter Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Other secondary pulmonary hypertension,I27.2,146,9268856,1.57517,1.31966,1.83068,0.0000478
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Pulmonary heart disease, unspecified",I27.9,54,9268856,0.5826,0.43766,0.76016,0.0000177
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Acute and subacute infective endocarditis,I33.0,49,9268856,0.52865,0.3911,0.6989,0.000016
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Mitral (valve) insufficiency,I34.0,94,9268856,1.01415,0.81953,1.24106,0.0000308
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Aortic (valve) stenosis,I35.0,511,9268856,5.51309,5.03507,5.9911,0.0001673
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Aortic (valve) insufficiency,I35.1,27,9268856,0.2913,0.19197,0.42382,0.0000088
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Aortic valve disorder, unspecified",I35.9,72,9268856,0.77679,0.6078,0.97824,0.0000236
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Endocarditis, valve unspecified",I38,264,9268856,2.84825,2.50466,3.19183,0.0000864
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Dilated cardiomyopathy,I42.0,279,9268856,3.01008,2.65687,3.36329,0.0000914
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Other hypertrophic cardiomyopathy,I42.2,30,9268856,0.32366,0.21838,0.46205,0.0000098
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Alcoholic cardiomyopathy,I42.6,35,9268856,0.37761,0.26302,0.52516,0.0000115
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Cardiomyopathy, unspecified",I42.9,611,9268856,6.59197,6.06927,7.11467,0.0002001
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Atrioventricular block, complete",I44.2,17,9268856,Unreliable,0.10684,0.29366,0.0000056
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Other specified conduction disorders,I45.8,21,9268856,0.22657,0.14025,0.34633,0.0000069
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Conduction disorder, unspecified",I45.9,11,9268856,Unreliable,0.05924,0.21235,0.0000036
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Sudden cardiac death, so described",I46.1,53,9268856,0.57181,0.42832,0.74794,0.0000174
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Cardiac arrest, unspecified",I46.9,365,9268856,3.93792,3.53392,4.34191,0.0001195
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Ventricular tachycardia,I47.2,13,9268856,Unreliable,0.07468,0.23984,0.0000043
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Atrial fibrillation and flutter,I48,655,9268856,7.06668,6.52548,7.60787,0.0002145
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Ventricular fibrillation and flutter,I49.0,36,9268856,0.3884,0.27203,0.53771,0.0000118
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Sick sinus syndrome,I49.5,23,9268856,0.24814,0.1573,0.37234,0.0000075
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Cardiac arrhythmia, unspecified",I49.9,175,9268856,1.88804,1.60831,2.16778,0.0000573
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Congestive heart failure,I50.0,1204,9268856,12.98974,12.256,13.72348,0.0003942
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Left ventricular failure,I50.1,13,9268856,Unreliable,0.07468,0.23984,0.0000043
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Heart failure, unspecified",I50.9,211,9268856,2.27644,1.96928,2.58361,0.0000691
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Myocarditis, unspecified",I51.4,13,9268856,Unreliable,0.07468,0.23984,0.0000043
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Cardiovascular disease, unspecified",I51.6,89,9268856,0.9602,0.77112,1.18162,0.0000291
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Cardiomegaly,I51.7,35,9268856,0.37761,0.26302,0.52516,0.0000115
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Other ill-defined heart diseases,I51.8,29,9268856,0.31288,0.20954,0.44934,0.0000095
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Heart disease, unspecified",I51.9,73,9268856,0.78758,0.61734,0.99027,0.0000239
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Subarachnoid haemorrhage from intracranial artery, unspecified",I60.7,14,9268856,Unreliable,0.08258,0.25343,0.0000046
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Subarachnoid haemorrhage, unspecified",I60.9,154,9268856,1.66148,1.39906,1.92389,0.0000504
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Intracerebral haemorrhage in hemisphere, subcortical",I61.0,12,9268856,Unreliable,0.0669,0.22615,0.0000039
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Intracerebral haemorrhage in hemisphere, cortical",I61.1,14,9268856,Unreliable,0.08258,0.25343,0.0000046
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Intracerebral haemorrhage in brain stem,I61.3,17,9268856,Unreliable,0.10684,0.29366,0.0000056
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Intracerebral haemorrhage in cerebellum,I61.4,19,9268856,Unreliable,0.12342,0.32011,0.0000062
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Intracerebral haemorrhage, intraventricular",I61.5,52,9268856,0.56102,0.419,0.7357,0.000017
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Intracerebral haemorrhage, unspecified",I61.9,525,9268856,5.66413,5.17961,6.14865,0.0001719
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Subdural haemorrhage (acute)(nontraumatic),I62.0,64,9268856,0.69048,0.53176,0.88173,0.000021
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Intracranial haemorrhage (nontraumatic), unspecified",I62.9,243,9268856,2.62168,2.29205,2.95132,0.0000796
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries,I63.2,39,9268856,0.42076,0.29921,0.5752,0.0000128
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Cerebral infarction due to thrombosis of cerebral arteries,I63.3,15,9268856,Unreliable,0.09058,0.26692,0.0000049
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Cerebral infarction due to embolism of cerebral arteries,I63.4,60,9268856,0.64733,0.49398,0.83324,0.0000196
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Cerebral infarction, unspecified",I63.9,160,9268856,1.72621,1.45873,1.99369,0.0000524
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Stroke, not specified as haemorrhage or infarction",I64,2502,9268856,26.99362,25.9359,28.05135,0.0008192
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Cerebral atherosclerosis,I67.2,14,9268856,Unreliable,0.08258,0.25343,0.0000046
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Other specified cerebrovascular diseases,I67.8,21,9268856,0.22657,0.14025,0.34633,0.0000069
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Cerebrovascular disease, unspecified",I67.9,220,9268856,2.37354,2.05989,2.68719,0.000072
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Sequelae of cerebral infarction,I69.3,22,9268856,0.23735,0.14875,0.35936,0.0000072
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,173,9268856,1.86647,1.58833,2.1446,0.0000566
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Sequelae of other and unspecified cerebrovascular diseases,I69.8,225,9268856,2.42748,2.11029,2.74468,0.0000737
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Atherosclerosis of arteries of extremities,I70.2,13,9268856,Unreliable,0.07468,0.23984,0.0000043
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Generalized and unspecified atherosclerosis,I70.9,195,9268856,2.10382,1.80853,2.39911,0.0000638
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Dissection of aorta [any part],I71.0,120,9268856,1.29466,1.06301,1.5263,0.0000393
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Thoracic aortic aneurysm, ruptured",I71.1,42,9268856,0.45313,0.32658,0.6125,0.0000138
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Thoracic aortic aneurysm, without mention of rupture",I71.2,28,9268856,0.30209,0.20073,0.4366,0.0000092
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Abdominal aortic aneurysm, ruptured",I71.3,145,9268856,1.56438,1.30975,1.81901,0.0000475
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Abdominal aortic aneurysm, without mention of rupture",I71.4,45,9268856,0.4855,0.35413,0.64963,0.0000147
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Aortic aneurysm of unspecified site, ruptured",I71.8,64,9268856,0.69048,0.53176,0.88173,0.000021
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Aortic aneurysm of unspecified site, without mention of rupture",I71.9,11,9268856,Unreliable,0.05924,0.21235,0.0000036
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Aneurysm of unspecified site,I72.9,15,9268856,Unreliable,0.09058,0.26692,0.0000049
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Peripheral vascular disease, unspecified",I73.9,288,9268856,3.10718,2.74832,3.46604,0.0000943
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Embolism and thrombosis of unspecified artery,I74.9,17,9268856,Unreliable,0.10684,0.29366,0.0000056
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,I80.2,97,9268856,1.04652,0.84865,1.27666,0.0000318
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,"Phlebitis and thrombophlebitis of lower extremities, unspecified",I80.3,10,9268856,Unreliable,0.05174,0.19841,0.0000033
,"Onondaga County, NY",36067,Diseases of the circulatory system,I00-I99,Other and unspecified disorders of circulatory system,I99,16,9268856,Unreliable,0.09867,0.28033,0.0000052
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Influenza with pneumonia, influenza virus identified",J10.0,13,9268856,Unreliable,0.07468,0.23984,0.0000043
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Influenza with other respiratory manifestations, influenza virus identified",J10.1,17,9268856,Unreliable,0.10684,0.29366,0.0000056
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Influenza with pneumonia, virus not identified",J11.0,42,9268856,0.45313,0.32658,0.6125,0.0000138
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Influenza with other respiratory manifestations, virus not identified",J11.1,40,9268856,0.43155,0.30831,0.58765,0.0000131
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Viral pneumonia, unspecified",J12.9,10,9268856,Unreliable,0.05174,0.19841,0.0000033
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Pneumonia due to Streptococcus pneumoniae,J13,18,9268856,Unreliable,0.11509,0.30692,0.0000059
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Pneumonia due to Pseudomonas,J15.1,15,9268856,Unreliable,0.09058,0.26692,0.0000049
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Pneumonia due to staphylococcus,J15.2,37,9268856,0.39919,0.28106,0.55023,0.0000121
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Bacterial pneumonia, unspecified",J15.9,38,9268856,0.40998,0.29012,0.56272,0.0000124
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Bronchopneumonia, unspecified",J18.0,162,9268856,1.74779,1.47864,2.01693,0.000053
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Lobar pneumonia, unspecified",J18.1,41,9268856,0.44234,0.31743,0.60008,0.0000134
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Pneumonia, unspecified",J18.9,1906,9268856,20.56349,19.6403,21.48668,0.0006241
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Bronchitis, not specified as acute or chronic",J40,19,9268856,Unreliable,0.12342,0.32011,0.0000062
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Emphysema, unspecified",J43.9,355,9268856,3.83003,3.43161,4.22845,0.0001162
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,481,9268856,5.18942,4.72565,5.65319,0.0001575
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",J44.1,106,9268856,1.14361,0.9259,1.36133,0.0000347
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Other specified chronic obstructive pulmonary disease,J44.8,44,9268856,0.47471,0.34492,0.63727,0.0000144
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Chronic obstructive pulmonary disease, unspecified",J44.9,3494,9268856,37.69613,36.44618,38.94608,0.001144
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Asthma, unspecified",J45.9,84,9268856,0.90626,0.72287,1.12201,0.0000275
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Status asthmaticus,J46,12,9268856,Unreliable,0.0669,0.22615,0.0000039
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Bronchiectasis,J47,24,9268856,0.25893,0.1659,0.38527,0.0000079
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Pneumoconiosis due to asbestos and other mineral fibres,J61,12,9268856,Unreliable,0.0669,0.22615,0.0000039
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Pneumonitis due to food and vomit,J69.0,725,9268856,7.82189,7.25252,8.39127,0.0002374
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Adult respiratory distress syndrome,J80,50,9268856,0.53944,0.40038,0.71119,0.0000164
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Pulmonary oedema,J81,13,9268856,Unreliable,0.07468,0.23984,0.0000043
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Other interstitial pulmonary diseases with fibrosis,J84.1,481,9268856,5.18942,4.72565,5.65319,0.0001575
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Interstitial pulmonary disease, unspecified",J84.9,98,9268856,1.0573,0.85837,1.28852,0.0000321
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Abscess of lung without pneumonia,J85.2,10,9268856,Unreliable,0.05174,0.19841,0.0000033
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Pyothorax without fistula,J86.9,25,9268856,0.26972,0.17455,0.39816,0.0000082
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Pleural effusion, not elsewhere classified",J90,51,9268856,0.55023,0.40968,0.72345,0.0000167
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Acute respiratory failure,J96.0,21,9268856,0.22657,0.14025,0.34633,0.0000069
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Chronic respiratory failure,J96.1,33,9268856,0.35603,0.24507,0.5,0.0000108
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Respiratory failure, unspecified",J96.9,108,9268856,1.16519,0.94544,1.38495,0.0000354
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Pulmonary collapse,J98.1,19,9268856,Unreliable,0.12342,0.32011,0.0000062
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Other disorders of lung,J98.4,169,9268856,1.82331,1.54841,2.09821,0.0000553
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,Other specified respiratory disorders,J98.8,14,9268856,Unreliable,0.08258,0.25343,0.0000046
,"Onondaga County, NY",36067,Diseases of the respiratory system,J00-J98,"Respiratory disorder, unspecified",J98.9,13,9268856,Unreliable,0.07468,0.23984,0.0000043
,"Onondaga County, NY",36067,Diseases of the digestive system,K00-K92,Gastro-oesophageal reflux disease without oesophagitis,K21.9,22,9268856,0.23735,0.14875,0.35936,0.0000072
,"Onondaga County, NY",36067,Diseases of the digestive system,K00-K92,Oesophageal obstruction,K22.2,19,9268856,Unreliable,0.12342,0.32011,0.0000062
,"Onondaga County, NY",36067,Diseases of the digestive system,K00-K92,Dyskinesia of oesophagus,K22.4,16,9268856,Unreliable,0.09867,0.28033,0.0000052
,"Onondaga County, NY",36067,Diseases of the digestive system,K00-K92,"Gastric ulcer, chronic or unspecified with haemorrhage",K25.4,16,9268856,Unreliable,0.09867,0.28033,0.0000052
,"Onondaga County, NY",36067,Diseases of the digestive system,K00-K92,"Gastric ulcer, chronic or unspecified with perforation",K25.5,20,9268856,0.21578,0.1318,0.33325,0.0000065
,"Onondaga County, NY",36067,Diseases of the digestive system,K00-K92,"Duodenal ulcer, chronic or unspecified with haemorrhage",K26.4,30,9268856,0.32366,0.21838,0.46205,0.0000098
,"Onondaga County, NY",36067,Diseases of the digestive system,K00-K92,"Duodenal ulcer, chronic or unspecified with perforation",K26.5,18,9268856,Unreliable,0.11509,0.30692,0.0000059
